Year,Month,Day,regulations,catch_area_code,location_code,location_name,boats,anglers,ChinookCaught,ChinAdClipped
2001,8,27,NA,5,1456,Van Riper's North*,23,54,,
2001,8,27,NA,13,1560,Narrows Shore,1,1,,
2001,8,28,NA,7,1013,Bellingham Ramp (Glenn St.),8,12,,
2001,8,28,NA,9,1056,Edmonds Public Fishing Pier,42,42,,
2001,8,28,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",12,23,,
2001,8,28,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",2,3,,
2001,8,28,NA,11,1174,Point Defiance Public Ramp,62,118,,
2001,8,28,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",21,45,,
2001,8,28,NA,10,1227,Shilshole Public Ramp,29,52,,
2001,8,28,NA,11,1227,Shilshole Public Ramp,1,3,,
2001,8,28,NA,82,1227,Shilshole Public Ramp,4,8,,
2001,8,28,NA,5,1450,Olsons East Docks (*1159)*,26,80,,
2001,8,28,NA,5,1452,Olsons Ramp (*1159)*,46,126,,
2001,8,29,NA,6,1041,Coronet Bay Public Ramp,10,16,,
2001,8,29,NA,7,1041,Coronet Bay Public Ramp,3,6,,
2001,8,29,NA,81,1041,Coronet Bay Public Ramp,28,61,,
2001,8,29,NA,9,1055,Edmonds Boat Basin (Public Sling),7,19,,
2001,8,29,NA,10,1055,Edmonds Boat Basin (Public Sling),9,20,,
2001,8,29,NA,82,1055,Edmonds Boat Basin (Public Sling),15,40,,
2001,8,29,NA,9,1151,Norton Street (Everett) Ramp,13,24,,
2001,8,29,NA,82,1151,Norton Street (Everett) Ramp,77,168,,
2001,8,29,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",26,53,,
2001,8,29,NA,11,1202,Redondo Ramp,24,52,,
2001,8,30,NA,7,1013,Bellingham Ramp (Glenn St.),3,3,,
2001,8,30,NA,6,1041,Coronet Bay Public Ramp,4,10,,
2001,8,30,NA,7,1041,Coronet Bay Public Ramp,2,3,,
2001,8,30,NA,81,1041,Coronet Bay Public Ramp,37,74,,
2001,8,30,NA,6,1107,John Wayne Marina,1,2,,
2001,8,30,NA,11,1174,Point Defiance Public Ramp,62,122,,
2001,8,30,NA,13,1174,Point Defiance Public Ramp,1,2,,
2001,8,30,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",20,46,,
2001,8,30,NA,30,1198,Quilcene Bay Ramp,5,5,,
2001,8,30,NA,9,1210,Salsbury County Park Ramp,8,13,,
2001,8,30,NA,7,1268,Washington Park Launch Ramp,6,14,,
2001,8,30,NA,13,1279,Zittels Marina,2,6,,
2001,8,30,NA,10,1428,Seacrest Pier,57,57,,
2001,8,31,NA,10,1006,Armeni Public Ramp,11,26,,
2001,8,31,NA,11,1006,Armeni Public Ramp,14,26,,
2001,8,31,NA,82,1006,Armeni Public Ramp,2,6,,
2001,8,31,NA,7,1013,Bellingham Ramp (Glenn St.),4,12,,
2001,8,31,NA,13,1019,Boston Harbor Ramp/Marina,2,5,,
2001,8,31,NA,6,1041,Coronet Bay Public Ramp,5,11,,
2001,8,31,NA,7,1041,Coronet Bay Public Ramp,2,4,,
2001,8,31,NA,81,1041,Coronet Bay Public Ramp,30,62,,
2001,8,31,NA,12,1096,Hood Canal Public Ramp (Tacoma Light),8,17,,
2001,8,31,NA,26,1096,Hood Canal Public Ramp (Tacoma Light),2,4,,
2001,8,31,NA,6,1107,John Wayne Marina,2,6,,
2001,8,31,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",7,14,,
2001,8,31,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",1,1,,
2001,8,31,NA,9,1151,Norton Street (Everett) Ramp,5,9,,
2001,8,31,NA,16,1151,Norton Street (Everett) Ramp,16,33,,
2001,8,31,NA,82,1151,Norton Street (Everett) Ramp,63,146,,
2001,8,31,NA,11,1174,Point Defiance Public Ramp,80,147,,
2001,8,31,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",20,39,,
2001,8,31,NA,30,1198,Quilcene Bay Ramp,2,4,,
2001,8,31,NA,9,1210,Salsbury County Park Ramp,24,39,,
2001,8,31,NA,9,1227,Shilshole Public Ramp,2,5,,
2001,8,31,NA,10,1227,Shilshole Public Ramp,44,96,,
2001,8,31,NA,11,1227,Shilshole Public Ramp,3,10,,
2001,8,31,NA,82,1227,Shilshole Public Ramp,3,8,,
2001,8,31,NA,13,1279,Zittels Marina,17,38,,
2001,8,31,NA,5,1456,Van Riper's North*,25,59,,
2001,8,31,NA,5,1457,Van Riper's South*,78,220,,
2001,8,31,NA,81,1909,Deception Pass North Beach,120,120,,
2001,9,1,NA,10,1006,Armeni Public Ramp,44,98,,
2001,9,1,NA,11,1006,Armeni Public Ramp,10,21,,
2001,9,1,NA,7,1013,Bellingham Ramp (Glenn St.),12,27,,
2001,9,1,NA,6,1041,Coronet Bay Public Ramp,2,4,,
2001,9,1,NA,7,1041,Coronet Bay Public Ramp,3,6,,
2001,9,1,NA,81,1041,Coronet Bay Public Ramp,67,140,,
2001,9,1,NA,5,1044,Curleys Resort,39,130,,
2001,9,1,NA,9,1055,Edmonds Boat Basin (Public Sling),8,21,,
2001,9,1,NA,10,1055,Edmonds Boat Basin (Public Sling),4,11,,
2001,9,1,NA,82,1055,Edmonds Boat Basin (Public Sling),5,15,,
2001,9,1,NA,6,1072,Freshwater Bay Ramp,11,26,,
2001,9,1,NA,13,1093,Hartstene Is. Ramp,12,26,,
2001,9,1,NA,13,1126,Luhr Beach Ramp,13,24,,
2001,9,1,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",18,39,,
2001,9,1,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",8,20,,
2001,9,1,NA,16,1151,Norton Street (Everett) Ramp,4,9,,
2001,9,1,NA,82,1151,Norton Street (Everett) Ramp,88,220,,
2001,9,1,NA,11,1174,Point Defiance Public Ramp,108,241,,
2001,9,1,NA,9,1182,Point Wilson Beach,14,14,,
2001,9,1,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",34,77,,
2001,9,1,NA,11,1202,Redondo Ramp,50,115,,
2001,9,1,NA,9,1210,Salsbury County Park Ramp,59,96,,
2001,9,1,NA,12,1210,Salsbury County Park Ramp,2,4,,
2001,9,1,NA,12,1217,Seabeck Marina (Pecks),17,36,,
2001,9,1,NA,9,1227,Shilshole Public Ramp,3,10,,
2001,9,1,NA,10,1227,Shilshole Public Ramp,51,116,,
2001,9,1,NA,11,1227,Shilshole Public Ramp,2,4,,
2001,9,1,NA,7,1268,Washington Park Launch Ramp,8,19,,
2001,9,1,NA,81,1268,Washington Park Launch Ramp,1,2,,
2001,9,1,NA,5,1456,Van Riper's North*,78,222,,
2001,9,1,NA,9,1603,Marrowstone Beach,10,10,,
2001,9,1,NA,81,1909,Deception Pass North Beach,245,245,,
2001,9,2,NA,9,1006,Armeni Public Ramp,1,2,,
2001,9,2,NA,10,1006,Armeni Public Ramp,51,103,,
2001,9,2,NA,11,1006,Armeni Public Ramp,11,27,,
2001,9,2,NA,7,1013,Bellingham Ramp (Glenn St.),43,98,,
2001,9,2,NA,7,1018,Blaine Ramp,14,30,,
2001,9,2,NA,14,1018,Blaine Ramp,1,4,,
2001,9,2,NA,13,1019,Boston Harbor Ramp/Marina,2,4,,
2001,9,2,NA,4,1038,Coho Resort,3,11,,
2001,9,2,NA,5,1038,Coho Resort,166,504,,
2001,9,2,NA,6,1041,Coronet Bay Public Ramp,8,17,,
2001,9,2,NA,7,1041,Coronet Bay Public Ramp,4,12,,
2001,9,2,NA,81,1041,Coronet Bay Public Ramp,99,170,,
2001,9,2,NA,11,1046,Dash Point Dock,42,42,,
2001,9,2,NA,9,1055,Edmonds Boat Basin (Public Sling),35,92,,
2001,9,2,NA,10,1055,Edmonds Boat Basin (Public Sling),22,52,,
2001,9,2,NA,82,1055,Edmonds Boat Basin (Public Sling),15,43,,
2001,9,2,NA,12,1096,Hood Canal Public Ramp (Tacoma Light),22,47,,
2001,9,2,NA,26,1096,Hood Canal Public Ramp (Tacoma Light),9,17,,
2001,9,2,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",27,62,,
2001,9,2,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",9,23,,
2001,9,2,NA,11,1174,Point Defiance Public Ramp,74,159,,
2001,9,2,NA,9,1177,Point No Point Resort,12,12,,
2001,9,2,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",51,93,,
2001,9,2,NA,6,1187,Port Angeles West Ramp,17,44,,
2001,9,2,NA,9,1210,Salsbury County Park Ramp,35,56,,
2001,9,2,NA,12,1210,Salsbury County Park Ramp,1,3,,
2001,9,2,NA,9,1227,Shilshole Public Ramp,5,12,,
2001,9,2,NA,10,1227,Shilshole Public Ramp,84,180,,
2001,9,2,NA,11,1227,Shilshole Public Ramp,5,12,,
2001,9,2,NA,82,1227,Shilshole Public Ramp,2,4,,
2001,9,2,NA,5,1231,Skyline Marina/Sling (Flounder Bay),1,2,,
2001,9,2,NA,6,1231,Skyline Marina/Sling (Flounder Bay),1,4,,
2001,9,2,NA,7,1231,Skyline Marina/Sling (Flounder Bay),11,23,,
2001,9,2,NA,81,1231,Skyline Marina/Sling (Flounder Bay),1,3,,
2001,9,2,NA,7,1268,Washington Park Launch Ramp,16,34,,
2001,9,2,NA,13,1279,Zittels Marina,30,64,,
2001,9,2,NA,5,1451,Olsons West Docks (*1159)*,74,221,,
2001,9,2,NA,81,1909,Deception Pass North Beach,204,204,,
2001,9,3,NA,5,1451,Olsons West Docks (*1159)*,44,114,,
2001,9,3,NA,4,1456,Van Riper's North*,1,3,,
2001,9,3,NA,5,1456,Van Riper's North*,46,128,,
2001,9,4,NA,10,1006,Armeni Public Ramp,17,33,,
2001,9,4,NA,11,1006,Armeni Public Ramp,1,2,,
2001,9,4,NA,7,1013,Bellingham Ramp (Glenn St.),3,6,,
2001,9,4,NA,9,1151,Norton Street (Everett) Ramp,6,11,,
2001,9,4,NA,82,1151,Norton Street (Everett) Ramp,27,53,,
2001,9,4,NA,11,1174,Point Defiance Public Ramp,42,69,,
2001,9,4,NA,13,1174,Point Defiance Public Ramp,1,1,,
2001,9,4,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",24,52,,
2001,9,4,NA,9,1227,Shilshole Public Ramp,1,3,,
2001,9,4,NA,10,1227,Shilshole Public Ramp,19,30,,
2001,9,4,NA,82,1227,Shilshole Public Ramp,2,3,,
2001,9,5,NA,10,1006,Armeni Public Ramp,14,28,,
2001,9,5,NA,11,1006,Armeni Public Ramp,1,2,,
2001,9,5,NA,11,1046,Dash Point Dock,16,16,,
2001,9,5,NA,9,1055,Edmonds Boat Basin (Public Sling),16,29,,
2001,9,5,NA,10,1055,Edmonds Boat Basin (Public Sling),9,18,,
2001,9,5,NA,82,1055,Edmonds Boat Basin (Public Sling),3,5,,
2001,9,5,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",21,40,,
2001,9,5,NA,15,1186,"Ediz Hook, Port Angeles Public Ramp",1,1,,
2001,9,5,NA,6,1187,Port Angeles West Ramp,7,16,,
2001,9,5,NA,30,1198,Quilcene Bay Ramp,5,6,,
2001,9,5,NA,7,1268,Washington Park Launch Ramp,3,7,,
2001,9,5,NA,5,1451,Olsons West Docks (*1159)*,36,73,,
2001,9,5,NA,5,1452,Olsons Ramp (*1159)*,57,152,,
2001,9,6,NA,13,1093,Hartstene Is. Ramp,2,4,,
2001,9,6,NA,12,1096,Hood Canal Public Ramp (Tacoma Light),3,6,,
2001,9,6,NA,6,1107,John Wayne Marina,1,2,,
2001,9,6,NA,13,1126,Luhr Beach Ramp,3,6,,
2001,9,6,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",2,4,,
2001,9,6,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",3,4,,
2001,9,6,NA,11,1174,Point Defiance Public Ramp,41,77,,
2001,9,6,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",38,70,,
2001,9,6,NA,6,1187,Port Angeles West Ramp,5,11,,
2001,9,6,NA,9,1210,Salsbury County Park Ramp,16,23,,
2001,9,6,NA,26,1508,Hoodsport Shore,9,9,,
2001,9,7,NA,10,1006,Armeni Public Ramp,38,69,,
2001,9,7,NA,11,1006,Armeni Public Ramp,4,6,,
2001,9,7,NA,7,1013,Bellingham Ramp (Glenn St.),7,13,,
2001,9,7,NA,28,1013,Bellingham Ramp (Glenn St.),4,8,,
2001,9,7,NA,7,1018,Blaine Ramp,2,3,,
2001,9,7,NA,5,1038,Coho Resort,80,192,,
2001,9,7,NA,6,1041,Coronet Bay Public Ramp,3,3,,
2001,9,7,NA,7,1041,Coronet Bay Public Ramp,1,2,,
2001,9,7,NA,81,1041,Coronet Bay Public Ramp,30,55,,
2001,9,7,NA,11,1086,Gig Harbor Ramp,10,14,,
2001,9,7,NA,12,1143,Misery Point Ramp,10,16,,
2001,9,7,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",12,19,,
2001,9,7,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",6,9,,
2001,9,7,NA,9,1151,Norton Street (Everett) Ramp,20,41,,
2001,9,7,NA,16,1151,Norton Street (Everett) Ramp,2,3,,
2001,9,7,NA,82,1151,Norton Street (Everett) Ramp,54,98,,
2001,9,7,NA,11,1173,Point Defiance Boathouse,32,43,,
2001,9,7,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",26,47,,
2001,9,7,NA,30,1198,Quilcene Bay Ramp,6,10,,
2001,9,7,NA,9,1210,Salsbury County Park Ramp,16,22,,
2001,9,7,NA,9,1227,Shilshole Public Ramp,5,13,,
2001,9,7,NA,10,1227,Shilshole Public Ramp,70,126,,
2001,9,7,NA,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,5,8,,
2001,9,7,NA,6,1268,Washington Park Launch Ramp,1,3,,
2001,9,7,NA,7,1268,Washington Park Launch Ramp,6,11,,
2001,9,7,NA,13,1279,Zittels Marina,5,7,,
2001,9,7,NA,5,1456,Van Riper's North*,35,83,,
2001,9,7,NA,81,1909,Deception Pass North Beach,135,135,,
2001,9,8,NA,10,1006,Armeni Public Ramp,46,107,,
2001,9,8,NA,11,1006,Armeni Public Ramp,6,12,,
2001,9,8,NA,7,1013,Bellingham Ramp (Glenn St.),18,41,,
2001,9,8,NA,28,1013,Bellingham Ramp (Glenn St.),7,17,,
2001,9,8,NA,81,1013,Bellingham Ramp (Glenn St.),1,2,,
2001,9,8,NA,7,1018,Blaine Ramp,16,30,,
2001,9,8,NA,6,1041,Coronet Bay Public Ramp,8,17,,
2001,9,8,NA,7,1041,Coronet Bay Public Ramp,6,13,,
2001,9,8,NA,81,1041,Coronet Bay Public Ramp,47,118,,
2001,9,8,NA,9,1055,Edmonds Boat Basin (Public Sling),42,93,,
2001,9,8,NA,10,1055,Edmonds Boat Basin (Public Sling),11,27,,
2001,9,8,NA,82,1055,Edmonds Boat Basin (Public Sling),7,16,,
2001,9,8,NA,6,1072,Freshwater Bay Ramp,11,20,,
2001,9,8,NA,13,1093,Hartstene Is. Ramp,22,39,,
2001,9,8,NA,12,1096,Hood Canal Public Ramp (Tacoma Light),13,24,,
2001,9,8,NA,26,1096,Hood Canal Public Ramp (Tacoma Light),5,11,,
2001,9,8,NA,13,1126,Luhr Beach Ramp,8,16,,
2001,9,8,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",29,69,,
2001,9,8,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",10,21,,
2001,9,8,NA,9,1151,Norton Street (Everett) Ramp,30,75,,
2001,9,8,NA,16,1151,Norton Street (Everett) Ramp,2,3,,
2001,9,8,NA,82,1151,Norton Street (Everett) Ramp,86,198,,
2001,9,8,NA,11,1174,Point Defiance Public Ramp,79,173,,
2001,9,8,NA,9,1176,Point No Point Beach,11,11,,
2001,9,8,NA,9,1177,Point No Point Resort,10,21,,
2001,9,8,NA,9,1182,Point Wilson Beach,24,24,,
2001,9,8,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",46,104,,
2001,9,8,NA,5,1187,Port Angeles West Ramp,1,4,,
2001,9,8,NA,6,1187,Port Angeles West Ramp,14,30,,
2001,9,8,NA,9,1210,Salsbury County Park Ramp,23,33,,
2001,9,8,NA,12,1210,Salsbury County Park Ramp,1,1,,
2001,9,8,NA,9,1227,Shilshole Public Ramp,8,18,,
2001,9,8,NA,10,1227,Shilshole Public Ramp,87,181,,
2001,9,8,NA,82,1227,Shilshole Public Ramp,1,2,,
2001,9,8,NA,6,1231,Skyline Marina/Sling (Flounder Bay),1,3,,
2001,9,8,NA,7,1231,Skyline Marina/Sling (Flounder Bay),4,10,,
2001,9,8,NA,6,1268,Washington Park Launch Ramp,1,4,,
2001,9,8,NA,7,1268,Washington Park Launch Ramp,12,27,,
2001,9,8,NA,5,1450,Olsons East Docks (*1159)*,97,254,,
2001,9,8,NA,4,1457,Van Riper's South*,1,6,,
2001,9,8,NA,5,1457,Van Riper's South*,97,290,,
2001,9,8,NA,7,1803,Griffin Bay Ramp,5,13,,
2001,9,8,NA,81,1909,Deception Pass North Beach,234,234,,
2001,9,9,NA,10,1006,Armeni Public Ramp,78,178,,
2001,9,9,NA,11,1006,Armeni Public Ramp,8,19,,
2001,9,9,NA,7,1013,Bellingham Ramp (Glenn St.),20,42,,
2001,9,9,NA,28,1013,Bellingham Ramp (Glenn St.),21,41,,
2001,9,9,NA,81,1013,Bellingham Ramp (Glenn St.),1,2,,
2001,9,9,NA,7,1016,Bellingham-6th St Ramp,10,19,,
2001,9,9,NA,28,1016,Bellingham-6th St Ramp,1,2,,
2001,9,9,NA,7,1018,Blaine Ramp,10,21,,
2001,9,9,NA,14,1018,Blaine Ramp,1,2,,
2001,9,9,NA,6,1041,Coronet Bay Public Ramp,21,50,,
2001,9,9,NA,7,1041,Coronet Bay Public Ramp,11,20,,
2001,9,9,NA,9,1041,Coronet Bay Public Ramp,1,3,,
2001,9,9,NA,81,1041,Coronet Bay Public Ramp,57,138,,
2001,9,9,NA,12,1143,Misery Point Ramp,27,55,,
2001,9,9,NA,9,1144,Mukiteo State Park Public Ramp,26,68,,
2001,9,9,NA,10,1144,Mukiteo State Park Public Ramp,2,5,,
2001,9,9,NA,82,1144,Mukiteo State Park Public Ramp,67,154,,
2001,9,9,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",13,23,,
2001,9,9,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",3,7,,
2001,9,9,NA,9,1151,Norton Street (Everett) Ramp,36,100,,
2001,9,9,NA,16,1151,Norton Street (Everett) Ramp,2,4,,
2001,9,9,NA,82,1151,Norton Street (Everett) Ramp,82,190,,
2001,9,9,NA,11,1174,Point Defiance Public Ramp,95,220,,
2001,9,9,NA,13,1174,Point Defiance Public Ramp,1,2,,
2001,9,9,NA,9,1176,Point No Point Beach,40,40,,
2001,9,9,NA,9,1177,Point No Point Resort,9,18,,
2001,9,9,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",50,101,,
2001,9,9,NA,7,1186,"Ediz Hook, Port Angeles Public Ramp",1,1,,
2001,9,9,NA,6,1187,Port Angeles West Ramp,11,30,,
2001,9,9,NA,11,1202,Redondo Ramp,57,122,,
2001,9,9,NA,7,1207,"Roche Harbor Moorage, San Juan Is",2,4,,
2001,9,9,NA,9,1210,Salsbury County Park Ramp,32,54,,
2001,9,9,NA,12,1210,Salsbury County Park Ramp,2,5,,
2001,9,9,NA,7,1212,"San Juan County Park, San Juan Is",1,2,,
2001,9,9,NA,9,1227,Shilshole Public Ramp,5,10,,
2001,9,9,NA,10,1227,Shilshole Public Ramp,110,246,,
2001,9,9,NA,82,1227,Shilshole Public Ramp,3,6,,
2001,9,9,NA,7,1231,Skyline Marina/Sling (Flounder Bay),12,30,,
2001,9,9,NA,7,1268,Washington Park Launch Ramp,21,49,,
2001,9,9,NA,11,1279,Zittels Marina,1,2,,
2001,9,9,NA,13,1279,Zittels Marina,18,36,,
2001,9,9,NA,4,1452,Olsons Ramp (*1159)*,1,1,,
2001,9,9,NA,5,1452,Olsons Ramp (*1159)*,146,381,,
2001,9,9,NA,5,1457,Van Riper's South*,82,225,,
2001,9,9,NA,7,1803,Griffin Bay Ramp,2,5,,
2001,9,9,NA,7,1806,South Beach,1,1,,
2001,9,9,NA,81,1909,Deception Pass North Beach,241,241,,
2001,9,10,NA,10,1006,Armeni Public Ramp,12,21,,
2001,9,10,NA,11,1006,Armeni Public Ramp,1,1,,
2001,9,10,NA,7,1013,Bellingham Ramp (Glenn St.),5,9,,
2001,9,10,NA,28,1013,Bellingham Ramp (Glenn St.),3,6,,
2001,9,10,NA,13,1019,Boston Harbor Ramp/Marina,3,4,,
2001,9,10,NA,4,1038,Coho Resort,1,3,,
2001,9,10,NA,5,1038,Coho Resort,80,178,,
2001,9,10,NA,6,1041,Coronet Bay Public Ramp,3,6,,
2001,9,10,NA,7,1041,Coronet Bay Public Ramp,4,10,,
2001,9,10,NA,81,1041,Coronet Bay Public Ramp,25,44,,
2001,9,10,NA,12,1096,Hood Canal Public Ramp (Tacoma Light),2,4,,
2001,9,10,NA,26,1096,Hood Canal Public Ramp (Tacoma Light),2,5,,
2001,9,10,NA,13,1126,Luhr Beach Ramp,3,4,,
2001,9,10,NA,9,1151,Norton Street (Everett) Ramp,4,8,,
2001,9,10,NA,82,1151,Norton Street (Everett) Ramp,22,43,,
2001,9,10,NA,11,1174,Point Defiance Public Ramp,34,58,,
2001,9,10,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",20,35,,
2001,9,10,NA,6,1187,Port Angeles West Ramp,8,15,,
2001,9,10,NA,9,1227,Shilshole Public Ramp,2,4,,
2001,9,10,NA,10,1227,Shilshole Public Ramp,36,63,,
2001,9,10,NA,7,1234,"Snug Harbor Moorage/Ramp, Mitchell",10,19,,
2001,9,10,NA,11,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,1,1,,
2001,9,10,NA,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,5,8,,
2001,9,10,NA,81,1268,Washington Park Launch Ramp,1,4,,
2001,9,10,NA,5,1450,Olsons East Docks (*1159)*,64,151,,
2001,9,10,NA,26,1508,Hoodsport Shore,10,10,,
2001,9,11,NA,10,1006,Armeni Public Ramp,18,32,,
2001,9,11,NA,7,1013,Bellingham Ramp (Glenn St.),1,1,,
2001,9,11,NA,11,1174,Point Defiance Public Ramp,54,108,,
2001,9,11,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",19,34,,
2001,9,11,NA,5,1456,Van Riper's North*,38,84,,
2001,9,11,NA,5,1457,Van Riper's South*,53,137,,
2001,9,11,NA,13,1553,Wauna Shore,8,8,,
2001,9,12,NA,13,1070,Fox Island Public Ramp,3,4,,
2001,9,12,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",6,11,,
2001,9,12,NA,9,1151,Norton Street (Everett) Ramp,18,38,,
2001,9,12,NA,82,1151,Norton Street (Everett) Ramp,57,111,,
2001,9,12,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",19,33,,
2001,9,12,NA,6,1187,Port Angeles West Ramp,15,27,,
2001,9,12,NA,30,1198,Quilcene Bay Ramp,3,4,,
2001,9,12,NA,9,1210,Salsbury County Park Ramp,4,4,,
2001,9,12,NA,12,1210,Salsbury County Park Ramp,1,2,,
2001,9,13,NA,13,1093,Hartstene Is. Ramp,6,11,,
2001,9,13,NA,13,1126,Luhr Beach Ramp,1,1,,
2001,9,13,NA,12,1143,Misery Point Ramp,7,9,,
2001,9,13,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",7,11,,
2001,9,13,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",6,10,,
2001,9,13,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",17,33,,
2001,9,13,NA,30,1198,Quilcene Bay Ramp,2,3,,
2001,9,13,NA,9,1210,Salsbury County Park Ramp,10,15,,
2001,9,13,NA,9,1227,Shilshole Public Ramp,3,6,,
2001,9,13,NA,10,1227,Shilshole Public Ramp,53,97,,
2001,9,13,NA,82,1227,Shilshole Public Ramp,1,1,,
2001,9,13,NA,13,1279,Zittels Marina,4,9,,
2001,9,14,NA,10,1006,Armeni Public Ramp,54,105,,
2001,9,14,NA,11,1006,Armeni Public Ramp,2,4,,
2001,9,14,NA,7,1013,Bellingham Ramp (Glenn St.),5,11,,
2001,9,14,NA,28,1013,Bellingham Ramp (Glenn St.),4,7,,
2001,9,14,NA,7,1018,Blaine Ramp,5,11,,
2001,9,14,NA,6,1041,Coronet Bay Public Ramp,5,11,,
2001,9,14,NA,7,1041,Coronet Bay Public Ramp,2,6,,
2001,9,14,NA,81,1041,Coronet Bay Public Ramp,17,31,,
2001,9,14,NA,12,1096,Hood Canal Public Ramp (Tacoma Light),10,17,,
2001,9,14,NA,13,1126,Luhr Beach Ramp,6,10,,
2001,9,14,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",17,28,,
2001,9,14,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",4,5,,
2001,9,14,NA,9,1151,Norton Street (Everett) Ramp,36,75,,
2001,9,14,NA,16,1151,Norton Street (Everett) Ramp,1,2,,
2001,9,14,NA,82,1151,Norton Street (Everett) Ramp,82,168,,
2001,9,14,NA,11,1173,Point Defiance Boathouse,30,47,,
2001,9,14,NA,9,1182,Point Wilson Beach,5,5,,
2001,9,14,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",14,27,,
2001,9,14,NA,9,1210,Salsbury County Park Ramp,7,13,,
2001,9,14,NA,9,1227,Shilshole Public Ramp,1,3,,
2001,9,14,NA,10,1227,Shilshole Public Ramp,47,87,,
2001,9,14,NA,11,1227,Shilshole Public Ramp,1,2,,
2001,9,14,NA,7,1234,"Snug Harbor Moorage/Ramp, Mitchell",5,11,,
2001,9,14,NA,6,1302,Home Public Ramp,1,2,,
2001,9,14,NA,13,1302,Home Public Ramp,3,4,,
2001,9,14,NA,5,1452,Olsons Ramp (*1159)*,78,204,,
2001,9,14,NA,5,1457,Van Riper's South*,51,128,,
2001,9,14,NA,26,1508,Hoodsport Shore,2,2,,
2001,9,14,NA,7,1803,Griffin Bay Ramp,2,5,,
2001,9,14,NA,7,1806,South Beach,3,3,,
2001,9,15,NA,10,1006,Armeni Public Ramp,67,151,,
2001,9,15,NA,7,1013,Bellingham Ramp (Glenn St.),17,37,,
2001,9,15,NA,28,1013,Bellingham Ramp (Glenn St.),17,36,,
2001,9,15,NA,7,1018,Blaine Ramp,7,13,,
2001,9,15,NA,28,1018,Blaine Ramp,4,8,,
2001,9,15,NA,6,1041,Coronet Bay Public Ramp,14,37,,
2001,9,15,NA,7,1041,Coronet Bay Public Ramp,2,5,,
2001,9,15,NA,81,1041,Coronet Bay Public Ramp,53,116,,
2001,9,15,NA,5,1044,Curleys Resort,57,166,,
2001,9,15,NA,11,1046,Dash Point Dock,52,53,,
2001,9,15,NA,6,1072,Freshwater Bay Ramp,4,7,,
2001,9,15,NA,12,1143,Misery Point Ramp,16,32,,
2001,9,15,NA,9,1151,Norton Street (Everett) Ramp,38,95,,
2001,9,15,NA,16,1151,Norton Street (Everett) Ramp,1,2,,
2001,9,15,NA,82,1151,Norton Street (Everett) Ramp,78,189,,
2001,9,15,NA,11,1174,Point Defiance Public Ramp,94,207,,
2001,9,15,NA,13,1174,Point Defiance Public Ramp,1,3,,
2001,9,15,NA,9,1176,Point No Point Beach,28,28,,
2001,9,15,NA,6,1187,Port Angeles West Ramp,6,11,,
2001,9,15,NA,11,1202,Redondo Ramp,37,88,,
2001,9,15,NA,7,1207,"Roche Harbor Moorage, San Juan Is",6,17,,
