Day,Date,Year,Time UTC,Time PST,Latitude,Longitude,Latitude,Longitude,Accuracy,Location,select_direction,select_distance,quad_number,vessel,action,kayak_num,incidents,ODK conversion,select_previous,select_photo,whaleinfoYN,SPP data,whaleinfoY_whaleID,whaleinfoY_Idphoto,whaleinfoY_behavior,whaleinfoY_behaviorchange,Initials,Comments
Wed,6-Sep,2017,20:35:28,13:35:28,48.496075,-123.1418983,"48° 29' 45.86"" N","123° 08' 30.83"" W",4.6,Deadmands,S,1,176,PM,WO,,shutdown_within100yds,shutdown within100yds,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_y,"Changed direction, look at photos",JMB,"Aupif from anacortes, 6143-6146, whale I'd photo 6137"
Wed,6-Sep,2017,20:35:28,13:35:28,48.496075,-123.1418983,"48° 29' 45.86"" N","123° 08' 30.83"" W",4.6,Deadmands,S,1,176,PM,WO,,shutdown_within200yds,shutdown within200yds,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_y,"Changed direction, look at photos",JMB,"Aupif from anacortes, 6143-6146, whale I'd photo 6137"
Wed,6-Sep,2017,21:00:53,14:00:53,48.48328833,-123.1168683,"48° 28' 59.83"" N","123° 07' 00.72"" W",4.6,Pile point,NW,0.5,181,PM,WO,,shutdown_within200yds,shutdown within200yds,contact_yes,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Wn7155sh, just talked to them, proceeded to get too close"
Wed,6-Sep,2017,21:18:56,14:18:56,48.47660333,-123.0966067,"48° 28' 35.77"" N","123° 05' 47.78"" W",4.5,Kanaunka bay,NW,1.5,184,PM,WO,,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Breached next to boat
Wed,6-Sep,2017,21:18:56,14:18:56,48.47660333,-123.0966067,"48° 28' 35.77"" N","123° 05' 47.78"" W",4.5,Kanaunka bay,NW,1.5,184,PM,WO,,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Breached next to boat
Wed,6-Sep,2017,21:18:56,14:18:56,48.47660333,-123.0966067,"48° 28' 35.77"" N","123° 05' 47.78"" W",4.5,Kanaunka bay,NW,1.5,184,PM,WO,,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Breached next to boat
Wed,6-Sep,2017,21:54:04,14:54:04,48.463415,-123.07416,"48° 27' 48.29"" N","123° 04' 26.97"" W",4.7,False bay,S,0.75,184,EC,T,,high_speed_within_400 ,high speed within 400 ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_n,,JMB,"Pacific explorer 1, male doing high arch dives, boat transiting onto scene greater than 7nts, male continued doing the same behavior"
Wed,6-Sep,2017,21:54:04,14:54:04,48.463415,-123.07416,"48° 27' 48.29"" N","123° 04' 26.97"" W",4.7,False bay,S,0.75,184,EC,T,,200_yards_under_power ,200 yards under power ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_n,,JMB,"Pacific explorer 1, male doing high arch dives, boat transiting onto scene greater than 7nts, male continued doing the same behavior"
Wed,6-Sep,2017,21:54:04,14:54:04,48.463415,-123.07416,"48° 27' 48.29"" N","123° 04' 26.97"" W",4.7,False bay,S,0.75,184,EC,T,,100_yards_under_power ,100 yards under power ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_n,,JMB,"Pacific explorer 1, male doing high arch dives, boat transiting onto scene greater than 7nts, male continued doing the same behavior"
Wed,6-Sep,2017,21:54:04,14:54:04,48.463415,-123.07416,"48° 27' 48.29"" N","123° 04' 26.97"" W",4.7,False bay,S,0.75,184,EC,T,,400yd_inthepath,400yd inthepath,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_n,,JMB,"Pacific explorer 1, male doing high arch dives, boat transiting onto scene greater than 7nts, male continued doing the same behavior"
Wed,6-Sep,2017,0:01:31,17:01:31,48.41742667,-122.9118683,"48° 25' 02.73"" N","122° 54' 42.72"" W",4.5,Iceburg point,W,2,225,GW,WO,,200_yards_under_power,200 yards under power,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,Jmb,Whales popped up on wdfw
Sun,10-Sep,2017,22:49:15,15:49:15,48.48013667,-123.1017233,"48° 28' 48.49"" N","123° 06' 06.20"" W",5,Pile point,W,0.25,184,GN,R,,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,info_yes,SRKW,L55s,photo_n,behavior_unk,NA,KMK,Phoecena conducting sample collection
Sun,10-Sep,2017,22:49:15,15:49:15,48.48013667,-123.1017233,"48° 28' 48.49"" N","123° 06' 06.20"" W",5,Pile point,W,0.25,184,GN,R,,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,info_yes,SRKW,L55s,photo_n,behavior_unk,NA,KMK,Phoecena conducting sample collection
Sun,10-Sep,2017,22:49:15,15:49:15,48.48013667,-123.1017233,"48° 28' 48.49"" N","123° 06' 06.20"" W",5,Pile point,W,0.25,184,GN,R,,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,info_yes,SRKW,L55s,photo_n,behavior_unk,NA,KMK,Phoecena conducting sample collection
Sun,10-Sep,2017,0:50:17,17:50:17,48.464485,-123.0648333,"48° 27' 52.14"" N","123° 03' 53.39"" W",4.7,Eagle point,NW,0.25,185,GN,R,,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,info_yes,SRKW,L55s,photo_n,behavior_unk,Unsure if behavior was due to incident. Whales changed direction by 180 degrees also slowed speed and began milling tight formation,KMK,Phoecena
Sun,10-Sep,2017,0:50:17,17:50:17,48.464485,-123.0648333,"48° 27' 52.14"" N","123° 03' 53.39"" W",4.7,Eagle point,NW,0.25,185,GN,R,,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,info_yes,SRKW,L55s,photo_n,behavior_unk,Unsure if behavior was due to incident. Whales changed direction by 180 degrees also slowed speed and began milling tight formation,KMK,Phoecena
Sun,10-Sep,2017,0:50:17,17:50:17,48.464485,-123.0648333,"48° 27' 52.14"" N","123° 03' 53.39"" W",4.7,Eagle point,NW,0.25,185,GN,R,,travel_behind100_400yds,travel behind100 400yds,contact_no,photo_n,info_yes,SRKW,L55s,photo_n,behavior_unk,Unsure if behavior was due to incident. Whales changed direction by 180 degrees also slowed speed and began milling tight formation,KMK,Phoecena
Sun,10-Sep,2017,18:11:05,11:11:05,48.47749167,-123.0946667,"48° 28' 38.97"" N","123° 05' 40.80"" W",4.6,False bay,S,0.25,184,PM,WO,,400yd_inthepath,400yd inthepath,contact_no,photo_n,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"Not shut down white with blue canvas shade sport fishing vessel
Wn 0360 ng Tiderunner (brand)"
Sun,10-Sep,2017,18:22:54,11:22:54,48.47772833,-123.098565,"48° 28' 39.82"" N","123° 05' 54.83"" W",4.2,Pile pt,S,0.25,184,PM,WO,,200_yards_under_power,200 yards under power,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,White with black stripe covered bridge fishing
Sun,10-Sep,2017,18:22:54,11:22:54,48.47772833,-123.098565,"48° 28' 39.82"" N","123° 05' 54.83"" W",4.2,Pile pt,S,0.25,184,PM,WO,,400yd_inthepath,400yd inthepath,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,White with black stripe covered bridge fishing
Sun,10-Sep,2017,18:27:16,11:27:16,48.47955167,-123.10012,"48° 28' 46.38"" N","123° 06' 00.43"" W",4.7,Pile pt,S,0.25,184,PM,T,,Fast_withinquartermile_whales,Fast withinquartermile whales,contact_no,photo_n,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"White Grady white 2 passengers American flag on stern down riggers 
2nd boat 3ppl name Outgunned white with rod holders on t top"
Sun,10-Sep,2017,18:27:16,11:27:16,48.47955167,-123.10012,"48° 28' 46.38"" N","123° 06' 00.43"" W",4.7,Pile pt,S,0.25,184,PM,T,,incorrectfast_approach ,incorrectfast approach ,contact_no,photo_n,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"White Grady white 2 passengers American flag on stern down riggers 
2nd boat 3ppl name Outgunned white with rod holders on t top"
Sun,10-Sep,2017,18:27:16,11:27:16,48.47955167,-123.10012,"48° 28' 46.38"" N","123° 06' 00.43"" W",4.7,Pile pt,S,0.25,184,PM,T,,fast_departurewithin400yds,fast departurewithin400yds,contact_no,photo_n,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"White Grady white 2 passengers American flag on stern down riggers 
2nd boat 3ppl name Outgunned white with rod holders on t top"
Sun,10-Sep,2017,18:41:23,11:41:23,48.48267,-123.1072517,"48° 28' 57.61"" N","123° 06' 26.10"" W",4.9,Pile pt,SW,0.25,184,PM,WO,,200_yards_under_power ,200 yards under power ,contact_yes,photo_y,info_yes,SRKW,L4s,photo_y,behavior_unk,U,CIJ,"""Outgunned"" incident prior of fast departure did rec contact 
Attempted to back out of path 
Photo frame 6153-6161"
Sun,10-Sep,2017,18:41:23,11:41:23,48.48267,-123.1072517,"48° 28' 57.61"" N","123° 06' 26.10"" W",4.9,Pile pt,SW,0.25,184,PM,WO,,400yd_inthepath,400yd inthepath,contact_yes,photo_y,info_yes,SRKW,L4s,photo_y,behavior_unk,U,CIJ,"""Outgunned"" incident prior of fast departure did rec contact 
Attempted to back out of path 
Photo frame 6153-6161"
Sun,10-Sep,2017,18:57:06,11:57:06,48.47555667,-123.0998867,"48° 28' 32.00"" N","123° 05' 59.59"" W",4.3,False bay,S,0.25,184,PM,WO,,inshore_of_whales,inshore of whales,contact_no,photo_n,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"White with black stripe hard semi open cabin sport fishing vessel 
Believed to be 2nd incident on this vessel"
Sun,10-Sep,2017,18:57:06,11:57:06,48.47555667,-123.0998867,"48° 28' 32.00"" N","123° 05' 59.59"" W",4.3,False bay,S,0.25,184,PM,WO,,400yd_inthepath,400yd inthepath,contact_no,photo_n,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"White with black stripe hard semi open cabin sport fishing vessel 
Believed to be 2nd incident on this vessel"
Sun,10-Sep,2017,19:05:40,12:05:40,48.47739167,-123.09368,"48° 28' 38.61"" N","123° 05' 37.24"" W",4.7,False bay,S,0.25,184,PM,WO,,inshore_of_whales ,inshore of whales ,contact_no,photo_n,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"Blue gold stripe cutwater ""Ellgi"" Bellingham wa"
Sun,10-Sep,2017,19:05:40,12:05:40,48.47739167,-123.09368,"48° 28' 38.61"" N","123° 05' 37.24"" W",4.7,False bay,S,0.25,184,PM,WO,,400yd_inthepath,400yd inthepath,contact_no,photo_n,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"Blue gold stripe cutwater ""Ellgi"" Bellingham wa"
Sun,10-Sep,2017,19:37:10,12:37:10,48.45501667,-123.0401183,"48° 27' 18.06"" N","123° 02' 24.42"" W",4.6,Eagle cove,S,0.25,185,PM,F,,fishing_within100yds,fishing within100yds,contact_no,photo_n,info_yes,SRKW,"L4s, l55",photo_n,behavior_unk,U,CIJ,"Numerous vessels trawling or not under power, some vessels departed scene"
Sun,10-Sep,2017,19:37:10,12:37:10,48.45501667,-123.0401183,"48° 27' 18.06"" N","123° 02' 24.42"" W",4.6,Eagle cove,S,0.25,185,PM,F,,fishing_within200yds,fishing within200yds,contact_no,photo_n,info_yes,SRKW,"L4s, l55",photo_n,behavior_unk,U,CIJ,"Numerous vessels trawling or not under power, some vessels departed scene"
Sun,10-Sep,2017,19:42:09,12:42:09,48.45345833,-123.03618,"48° 27' 12.44"" N","123° 02' 10.24"" W",4.6,Grandmas cove,S,0.25,185,GN,R,,200_yards_under_power ,200 yards under power ,contact_no,photo_n,info_yes,SRKW,"L4s, L55",photo_n,behavior_unk,U,CIJ,Phocena conducting research samples
Sun,10-Sep,2017,19:42:09,12:42:09,48.45345833,-123.03618,"48° 27' 12.44"" N","123° 02' 10.24"" W",4.6,Grandmas cove,S,0.25,185,GN,R,,100_yards_under_power,100 yards under power,contact_no,photo_n,info_yes,SRKW,"L4s, L55",photo_n,behavior_unk,U,CIJ,Phocena conducting research samples
Sun,10-Sep,2017,19:42:09,12:42:09,48.45345833,-123.03618,"48° 27' 12.44"" N","123° 02' 10.24"" W",4.6,Grandmas cove,S,0.25,185,GN,R,,travel_behind100_400yds,travel behind100 400yds,contact_no,photo_n,info_yes,SRKW,"L4s, L55",photo_n,behavior_unk,U,CIJ,Phocena conducting research samples
Sun,10-Sep,2017,19:56:42,12:56:42,48.44693667,-123.0147033,"48° 26' 48.97"" N","123° 00' 52.93"" W",4.7,South beach,S,2,185,PM,F,,400yd_inthepath ,400yd inthepath ,contact_no,photo_y,info_yes,SRKW,"L4, L55",photo_n,behavior_unk,U,CIJ,Photo frame 6168-6170 Wn 1156 sj silver 4 ppl
Sun,10-Sep,2017,19:56:42,12:56:42,48.44693667,-123.0147033,"48° 26' 48.97"" N","123° 00' 52.93"" W",4.7,South beach,S,2,185,PM,F,,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_y,info_yes,SRKW,"L4, L55",photo_n,behavior_unk,U,CIJ,Photo frame 6168-6170 Wn 1156 sj silver 4 ppl
Sun,10-Sep,2017,20:00:15,13:00:15,48.44834167,-123.00754,"48° 26' 54.03"" N","123° 00' 27.14"" W",4.9,South beach,S,0.5,185,PM,T,,inshore_of_whales ,inshore of whales ,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"Silver blue stripe 17ft aluminum   t top one person older male 
Photo of just boat 6169, 6172"
Sun,10-Sep,2017,20:00:15,13:00:15,48.44834167,-123.00754,"48° 26' 54.03"" N","123° 00' 27.14"" W",4.9,South beach,S,0.5,185,PM,T,,high_speed_within_400,high speed within 400,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"Silver blue stripe 17ft aluminum   t top one person older male 
Photo of just boat 6169, 6172"
Sun,10-Sep,2017,20:00:15,13:00:15,48.44834167,-123.00754,"48° 26' 54.03"" N","123° 00' 27.14"" W",4.9,South beach,S,0.5,185,PM,T,,Fast_withinquartermile_whales ,Fast withinquartermile whales ,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"Silver blue stripe 17ft aluminum   t top one person older male 
Photo of just boat 6169, 6172"
Sun,10-Sep,2017,20:00:15,13:00:15,48.44834167,-123.00754,"48° 26' 54.03"" N","123° 00' 27.14"" W",4.9,South beach,S,0.5,185,PM,T,,incorrectfast_approach ,incorrectfast approach ,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"Silver blue stripe 17ft aluminum   t top one person older male 
Photo of just boat 6169, 6172"
Sun,10-Sep,2017,20:00:15,13:00:15,48.44834167,-123.00754,"48° 26' 54.03"" N","123° 00' 27.14"" W",4.9,South beach,S,0.5,185,PM,T,,fast_departurewithin400yds ,fast departurewithin400yds ,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"Silver blue stripe 17ft aluminum   t top one person older male 
Photo of just boat 6169, 6172"
Sun,10-Sep,2017,20:00:15,13:00:15,48.44834167,-123.00754,"48° 26' 54.03"" N","123° 00' 27.14"" W",4.9,South beach,S,0.5,185,PM,T,,travel_behind100_400yds,travel behind100 400yds,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"Silver blue stripe 17ft aluminum   t top one person older male 
Photo of just boat 6169, 6172"
Sun,10-Sep,2017,20:16:50,13:16:50,48.44225833,-122.9790867,"48° 26' 32.12"" N","122° 58' 44.71"" W",4.1,Cattle point,SW,0.5,185,EU,WO,,400yd_inthepath,400yd inthepath,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"squito, photo 6173-6176, 6183-85"
Sun,10-Sep,2017,20:16:50,13:16:50,48.44225833,-122.9790867,"48° 26' 32.12"" N","122° 58' 44.71"" W",4.1,Cattle point,SW,0.5,185,EU,WO,,shutdown_within100yds,shutdown within100yds,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"squito, photo 6173-6176, 6183-85"
Sun,10-Sep,2017,20:16:50,13:16:50,48.44225833,-122.9790867,"48° 26' 32.12"" N","122° 58' 44.71"" W",4.1,Cattle point,SW,0.5,185,EU,WO,,shutdown_within200yds,shutdown within200yds,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"squito, photo 6173-6176, 6183-85"
Sun,10-Sep,2017,20:16:50,13:16:50,48.44225833,-122.9790867,"48° 26' 32.12"" N","122° 58' 44.71"" W",4.1,Cattle point,SW,0.5,185,EU,WO,,400yd_inthepath,400yd inthepath,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"sj clipper photo 6173-6176, 6183-85"
Sun,10-Sep,2017,20:16:50,13:16:50,48.44225833,-122.9790867,"48° 26' 32.12"" N","122° 58' 44.71"" W",4.1,Cattle point,SW,0.5,185,EU,WO,,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"sj clipper photo 6173-6176, 6183-85"
Sun,10-Sep,2017,20:16:50,13:16:50,48.44225833,-122.9790867,"48° 26' 32.12"" N","122° 58' 44.71"" W",4.1,Cattle point,SW,0.5,185,EU,WO,,shutdown_within200yds,shutdown within200yds,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"sj clipper photo 6173-6176, 6183-85"
Sun,10-Sep,2017,20:16:50,13:16:50,48.44225833,-122.9790867,"48° 26' 32.12"" N","122° 58' 44.71"" W",4.1,Cattle point,SW,0.5,185,EU,WO,,400yd_inthepath,400yd inthepath,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"natsilane,photo 6173-6176, 6183-85"
Sun,10-Sep,2017,20:16:50,13:16:50,48.44225833,-122.9790867,"48° 26' 32.12"" N","122° 58' 44.71"" W",4.1,Cattle point,SW,0.5,185,EU,WO,,shutdown_within100yds,shutdown within100yds,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"natsilane,photo 6173-6176, 6183-85"
Sun,10-Sep,2017,20:16:50,13:16:50,48.44225833,-122.9790867,"48° 26' 32.12"" N","122° 58' 44.71"" W",4.1,Cattle point,SW,0.5,185,EU,WO,,shutdown_within200yds,shutdown within200yds,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"natsilane,photo 6173-6176, 6183-85"
Sun,10-Sep,2017,20:16:50,13:16:50,48.44225833,-122.9790867,"48° 26' 32.12"" N","122° 58' 44.71"" W",4.1,Cattle point,SW,0.5,185,EU,WO,,400yd_inthepath ,400yd inthepath ,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"Chinook, photo 6173-6176, 6183-85"
Sun,10-Sep,2017,20:16:50,13:16:50,48.44225833,-122.9790867,"48° 26' 32.12"" N","122° 58' 44.71"" W",4.1,Cattle point,SW,0.5,185,EU,WO,,shutdown_within100yds,shutdown within100yds,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"Chinook, photo 6173-6176, 6183-85"
Sun,10-Sep,2017,20:16:50,13:16:50,48.44225833,-122.9790867,"48° 26' 32.12"" N","122° 58' 44.71"" W",4.1,Cattle point,SW,0.5,185,EU,WO,,shutdown_within200yds,shutdown within200yds,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"Chinook, photo 6173-6176, 6183-85"
Sun,10-Sep,2017,20:16:50,13:16:50,48.44225833,-122.9790867,"48° 26' 32.12"" N","122° 58' 44.71"" W",4.1,Cattle point,SW,0.5,185,EU,WO,,400yd_inthepath ,400yd inthepath ,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"pelagic photo 6173-6176, 6183-85"
Sun,10-Sep,2017,20:16:50,13:16:50,48.44225833,-122.9790867,"48° 26' 32.12"" N","122° 58' 44.71"" W",4.1,Cattle point,SW,0.5,185,EU,WO,,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"pelagic photo 6173-6176, 6183-85"
Sun,10-Sep,2017,20:16:50,13:16:50,48.44225833,-122.9790867,"48° 26' 32.12"" N","122° 58' 44.71"" W",4.1,Cattle point,SW,0.5,185,EU,WO,,shutdown_within200yds,shutdown within200yds,contact_no,photo_y,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"pelagic photo 6173-6176, 6183-85"
Sun,10-Sep,2017,20:21:58,13:21:58,48.43947,-122.9816233,"48° 26' 22.09"" N","122° 58' 53.84"" W",4.7,Cattle point,SW,0.75,185,EC,WO,,400yd_inthepath,400yd inthepath,contact_no,photo_n,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,Taku
Sun,10-Sep,2017,20:21:58,13:21:58,48.43947,-122.9816233,"48° 26' 22.09"" N","122° 58' 53.84"" W",4.7,Cattle point,SW,0.75,185,EC,WO,,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,Taku
Sun,10-Sep,2017,20:21:58,13:21:58,48.43947,-122.9816233,"48° 26' 22.09"" N","122° 58' 53.84"" W",4.7,Cattle point,SW,0.75,185,EC,WO,,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,Taku
Sun,10-Sep,2017,20:23:27,13:23:27,48.438925,-122.98077,"48° 26' 20.12"" N","122° 58' 50.77"" W",4.8,Cattle point,SW,0.75,185,R,R,,200_yards_under_power ,200 yards under power ,contact_no,photo_n,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"Skana Vancouver aquarium research
Whales are milling with directional change"
Sun,10-Sep,2017,20:23:27,13:23:27,48.438925,-122.98077,"48° 26' 20.12"" N","122° 58' 50.77"" W",4.8,Cattle point,SW,0.75,185,R,R,,travel_behind100_400yds,travel behind100 400yds,contact_no,photo_n,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,"Skana Vancouver aquarium research
Whales are milling with directional change"
Sun,10-Sep,2017,20:32:27,13:32:27,48.43742,-122.9815633,"48° 26' 14.71"" N","122° 58' 53.62"" W",4.6,Cattle point,SW,1,185,EU,WO,,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,Chinook announced shut down
Sun,10-Sep,2017,20:32:27,13:32:27,48.43742,-122.9815633,"48° 26' 14.71"" N","122° 58' 53.62"" W",4.6,Cattle point,SW,1,185,EU,WO,,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,info_yes,SRKW,L4s,photo_n,behavior_unk,U,CIJ,Chinook announced shut down
