start,end,today,Lat_A,Lat_edit,Longitude,Longitude,datetime,Location,direction,distance,quad_number,vessel,action,incidents,ODK conversion,select_previous,select_photo,Comments,meta:instanceID
Tue Aug 09 22:24:42 UTC 2016,Tue Aug 09 22:25:19 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.46398833,48.46398833,-123.0852433,-123.0852433,Tue Aug 09 22:24:00 UTC 2016,False bay,SW,1,185,EU,WO,shutdown_within100yds,shutdown within100yds,contact_no,photo_n,,uuid:26054b4a-7f68-4574-b539-d0e84a306b6d
Tue Aug 09 22:24:42 UTC 2016,Tue Aug 09 22:25:19 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.46398833,48.46398833,-123.0852433,-123.0852433,Tue Aug 09 22:24:00 UTC 2016,False bay,SW,1,185,EU,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:26054b4a-7f68-4574-b539-d0e84a306b6d
Tue Jul 12 19:12:06 UTC 2016,Tue Jul 12 19:13:17 UTC 2016,Tue Jul 12 00:00:00 UTC 2016,48.62956833,48.62956833,-123.2065017,-123.2065017,Tue Jul 12 19:12:00 UTC 2016,Battleship,W,1,169,EU,WO,400yd_inthepath,400yd inthepath,contact_no,photo_n,,uuid:13bbaad3-0803-4cb1-a269-cdd52248c3ce
Tue Jul 12 19:12:06 UTC 2016,Tue Jul 12 19:13:17 UTC 2016,Tue Jul 12 00:00:00 UTC 2016,48.62956833,48.62956833,-123.2065017,-123.2065017,Tue Jul 12 19:12:00 UTC 2016,Battleship,W,1,169,EU,WO,400yd_inthepath,400yd inthepath,contact_no,photo_n,,uuid:13bbaad3-0803-4cb1-a269-cdd52248c3ce
Tue Jul 19 19:39:09 UTC 2016,Tue Jul 19 19:42:35 UTC 2016,Tue Jul 19 00:00:00 UTC 2016,48.43347667,48.43347667,-123.0387867,-123.0387867,Tue Jul 19 19:39:00 UTC 2016,Grandma cove,S,1.5,185,EU,WO,400yd_inthepath,400yd inthepath,contact_no,photo_y,San Juan cruises Victoria star,uuid:666ca640-857c-4ff5-8205-c3975361261f
Tue Jul 19 19:39:09 UTC 2016,Tue Jul 19 19:42:35 UTC 2016,Tue Jul 19 00:00:00 UTC 2016,48.43347667,48.43347667,-123.0387867,-123.0387867,Tue Jul 19 19:39:00 UTC 2016,Grandma cove,S,1.5,185,EU,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_y,San Juan cruises Victoria star,uuid:666ca640-857c-4ff5-8205-c3975361261f
Tue Jul 19 19:39:09 UTC 2016,Tue Jul 19 19:42:35 UTC 2016,Tue Jul 19 00:00:00 UTC 2016,48.43347667,48.43347667,-123.0387867,-123.0387867,Tue Jul 19 19:39:00 UTC 2016,Grandma cove,S,1.5,185,EU,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_y,San Juan cruises Victoria star,uuid:666ca640-857c-4ff5-8205-c3975361261f
Tue Jul 19 21:19:25 UTC 2016,Tue Jul 19 21:21:39 UTC 2016,Tue Jul 19 00:00:00 UTC 2016,48.45209667,48.45209667,-123.0775133,-123.0775133,Tue Jul 19 21:20:00 UTC 2016,Mar vista,S,1.25,185,EU,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_y,"All aboard sailing, unpredictable direction change by srkw",uuid:ba8b8979-2640-4590-b228-aec5ca4cf4cf
Tue Jul 19 21:19:25 UTC 2016,Tue Jul 19 21:21:39 UTC 2016,Tue Jul 19 00:00:00 UTC 2016,48.45209667,48.45209667,-123.0775133,-123.0775133,Tue Jul 19 21:20:00 UTC 2016,Mar vista,S,1.25,185,EU,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_y,"All aboard sailing, unpredictable direction change by srkw",uuid:ba8b8979-2640-4590-b228-aec5ca4cf4cf
Tue Jul 19 21:19:25 UTC 2016,Tue Jul 19 21:21:39 UTC 2016,Tue Jul 19 00:00:00 UTC 2016,48.45209667,48.45209667,-123.0775133,-123.0775133,Tue Jul 19 21:20:00 UTC 2016,Mar vista,S,1.25,185,EU,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_y,"All aboard sailing, unpredictable direction change by srkw",uuid:ba8b8979-2640-4590-b228-aec5ca4cf4cf
Tue Jul 26 23:12:37 UTC 2016,Tue Jul 26 23:14:00 UTC 2016,Tue Jul 26 00:00:00 UTC 2016,48.46461333,48.46461333,-123.0908133,-123.0908133,Tue Jul 26 23:12:00 UTC 2016,Pile point,W,1,181,EU,WO,200_yards_under_power ,200 yards under power ,contact_no,photo_n,,uuid:e0e0c698-26ff-4fc9-82a0-fb08759ec680
Tue Jul 26 23:12:37 UTC 2016,Tue Jul 26 23:14:00 UTC 2016,Tue Jul 26 00:00:00 UTC 2016,48.46461333,48.46461333,-123.0908133,-123.0908133,Tue Jul 26 23:12:00 UTC 2016,Pile point,W,1,181,EU,WO,100_yards_under_power ,100 yards under power ,contact_no,photo_n,,uuid:e0e0c698-26ff-4fc9-82a0-fb08759ec680
Tue Jul 26 23:12:37 UTC 2016,Tue Jul 26 23:14:00 UTC 2016,Tue Jul 26 00:00:00 UTC 2016,48.46461333,48.46461333,-123.0908133,-123.0908133,Tue Jul 26 23:12:00 UTC 2016,Pile point,W,1,181,EU,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,,uuid:e0e0c698-26ff-4fc9-82a0-fb08759ec680
Tue Jul 26 23:12:37 UTC 2016,Tue Jul 26 23:14:00 UTC 2016,Tue Jul 26 00:00:00 UTC 2016,48.46461333,48.46461333,-123.0908133,-123.0908133,Tue Jul 26 23:12:00 UTC 2016,Pile point,W,1,181,EU,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,,uuid:e0e0c698-26ff-4fc9-82a0-fb08759ec680
Tue Jul 26 23:12:37 UTC 2016,Tue Jul 26 23:14:00 UTC 2016,Tue Jul 26 00:00:00 UTC 2016,48.46461333,48.46461333,-123.0908133,-123.0908133,Tue Jul 26 23:12:00 UTC 2016,Pile point,W,1,181,EU,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:e0e0c698-26ff-4fc9-82a0-fb08759ec680
Wed Aug 31 20:13:24 UTC 2016,Wed Aug 31 20:14:39 UTC 2016,Wed Aug 31 00:00:00 UTC 2016,48.46460167,48.46460167,-123.0733767,-123.0733767,Wed Aug 31 20:13:00 UTC 2016,Eagle pt,SW,0.5,184,EU,WO,400yd_inthepath,400yd inthepath,contact_no,photo_n,,uuid:e5e170b3-1585-4619-81f4-f46832d2a8ad
Wed Aug 31 20:13:24 UTC 2016,Wed Aug 31 20:14:39 UTC 2016,Wed Aug 31 00:00:00 UTC 2016,48.46460167,48.46460167,-123.0733767,-123.0733767,Wed Aug 31 20:13:00 UTC 2016,Eagle pt,SW,0.5,184,EU,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,,uuid:e5e170b3-1585-4619-81f4-f46832d2a8ad
Wed Aug 31 20:13:24 UTC 2016,Wed Aug 31 20:14:39 UTC 2016,Wed Aug 31 00:00:00 UTC 2016,48.46460167,48.46460167,-123.0733767,-123.0733767,Wed Aug 31 20:13:00 UTC 2016,Eagle pt,SW,0.5,184,EU,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:e5e170b3-1585-4619-81f4-f46832d2a8ad
Wed Aug 31 21:51:51 UTC 2016,Wed Aug 31 21:56:19 UTC 2016,Wed Aug 31 00:00:00 UTC 2016,48.44799833,48.44799833,-123.0387117,-123.0387117,Wed Aug 31 21:54:00 UTC 2016,Eagle pt,S,0.5,185,EU,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_y,,uuid:45232dd6-97f8-45ae-8839-fc141da0c4af
Wed Aug 31 21:51:51 UTC 2016,Wed Aug 31 21:56:19 UTC 2016,Wed Aug 31 00:00:00 UTC 2016,48.44799833,48.44799833,-123.0387117,-123.0387117,Wed Aug 31 21:54:00 UTC 2016,Eagle pt,S,0.5,185,EU,WO,shutdown_within100yds,shutdown within100yds,contact_no,photo_y,,uuid:45232dd6-97f8-45ae-8839-fc141da0c4af
Wed Aug 31 21:51:51 UTC 2016,Wed Aug 31 21:56:19 UTC 2016,Wed Aug 31 00:00:00 UTC 2016,48.44799833,48.44799833,-123.0387117,-123.0387117,Wed Aug 31 21:54:00 UTC 2016,Eagle pt,S,0.5,185,EU,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_y,,uuid:45232dd6-97f8-45ae-8839-fc141da0c4af
Wed Jul 27 22:36:01 UTC 2016,Wed Jul 27 22:37:14 UTC 2016,Wed Jul 27 00:00:00 UTC 2016,48.46312667,48.46312667,-123.0650433,-123.0650433,Wed Jul 27 22:36:00 UTC 2016,Marvista,SE,0.5,185,EU,WO,400yd_inthepath,400yd inthepath,contact_no,photo_n,,uuid:70bab6c9-3a1f-431a-97b1-d80d190d2251
Wed Jul 27 22:36:01 UTC 2016,Wed Jul 27 22:37:14 UTC 2016,Wed Jul 27 00:00:00 UTC 2016,48.46312667,48.46312667,-123.0650433,-123.0650433,Wed Jul 27 22:36:00 UTC 2016,Marvista,SE,0.5,185,EU,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:70bab6c9-3a1f-431a-97b1-d80d190d2251
Wed Sep 14 22:45:29 UTC 2016,Wed Sep 14 22:47:03 UTC 2016,Wed Sep 14 00:00:00 UTC 2016,48.58587833,48.58587833,-123.20857,-123.20857,Wed Sep 14 22:45:00 UTC 2016,Kellet bluff,W,0.25,176,EU,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_y,,uuid:cca02068-0545-419d-87b5-ed4503018f2e
Wed Sep 14 22:45:29 UTC 2016,Wed Sep 14 22:47:03 UTC 2016,Wed Sep 14 00:00:00 UTC 2016,48.58587833,48.58587833,-123.20857,-123.20857,Wed Sep 14 22:45:00 UTC 2016,Kellet bluff,W,0.25,176,EU,WO,no_go_zone ,no go zone ,contact_no,photo_y,,uuid:cca02068-0545-419d-87b5-ed4503018f2e
Wed Sep 14 22:45:29 UTC 2016,Wed Sep 14 22:47:03 UTC 2016,Wed Sep 14 00:00:00 UTC 2016,48.58587833,48.58587833,-123.20857,-123.20857,Wed Sep 14 22:45:00 UTC 2016,Kellet bluff,W,0.25,176,EU,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_y,,uuid:cca02068-0545-419d-87b5-ed4503018f2e
Wed Sep 14 22:45:29 UTC 2016,Wed Sep 14 22:47:03 UTC 2016,Wed Sep 14 00:00:00 UTC 2016,48.58587833,48.58587833,-123.20857,-123.20857,Wed Sep 14 22:45:00 UTC 2016,Kellet bluff,W,0.25,176,EU,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_y,,uuid:cca02068-0545-419d-87b5-ed4503018f2e
Wed Sep 21 20:48:46 UTC 2016,Wed Sep 21 01:17:27 UTC 2016,Wed Sep 21 00:00:00 UTC 2016,48.61187,48.61187,-123.2149567,-123.2149567,Wed Sep 21 20:48:00 UTC 2016,Henry is,NW,1,169,EU,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:818ea37b-0bdb-4b1d-9f8f-0b0322acf93f
Wed Sep 21 20:48:46 UTC 2016,Wed Sep 21 01:17:27 UTC 2016,Wed Sep 21 00:00:00 UTC 2016,48.61187,48.61187,-123.2149567,-123.2149567,Wed Sep 21 20:48:00 UTC 2016,Henry is,NW,1,169,EU,WO,shutdown_within100yds,shutdown within100yds,contact_no,photo_n,,uuid:818ea37b-0bdb-4b1d-9f8f-0b0322acf93f
Fri Aug 26 19:37:31 UTC 2016,Fri Aug 26 19:38:09 UTC 2016,Fri Aug 26 00:00:00 UTC 2016,48.49511667,48.49511667,-123.1427117,-123.1427117,Fri Aug 26 19:37:00 UTC 2016,Deadman bay,NW,0.5,181,GW,E,200_yards_under_power ,200 yards under power ,contact_no,photo_n,,uuid:285bd6eb-6296-42d1-a89d-dd1f15b6228a
Fri Aug 26 19:37:31 UTC 2016,Fri Aug 26 19:38:09 UTC 2016,Fri Aug 26 00:00:00 UTC 2016,48.49511667,48.49511667,-123.1427117,-123.1427117,Fri Aug 26 19:37:00 UTC 2016,Deadman bay,NW,0.5,181,GW,E,100_yards_under_power ,100 yards under power ,contact_no,photo_n,,uuid:285bd6eb-6296-42d1-a89d-dd1f15b6228a
Fri Aug 26 19:37:31 UTC 2016,Fri Aug 26 19:38:09 UTC 2016,Fri Aug 26 00:00:00 UTC 2016,48.49511667,48.49511667,-123.1427117,-123.1427117,Fri Aug 26 19:37:00 UTC 2016,Deadman bay,NW,0.5,181,GW,E,400yd_inthepath,400yd inthepath,contact_no,photo_n,,uuid:285bd6eb-6296-42d1-a89d-dd1f15b6228a
Thu Aug 11 18:34:33 UTC 2016,Thu Aug 11 18:36:11 UTC 2016,Thu Aug 11 00:00:00 UTC 2016,48.49842333,48.49842333,-123.1376717,-123.1376717,Thu Aug 11 18:34:00 UTC 2016,Edwards,W,0.25,184,GW,T,high_speed_within_400,high speed within 400,contact_no,photo_n,Drove over whales to stop private,uuid:64ae913f-54f3-43ca-a6aa-b80b7a0556ad
Thu Aug 11 18:34:33 UTC 2016,Thu Aug 11 18:36:11 UTC 2016,Thu Aug 11 00:00:00 UTC 2016,48.49842333,48.49842333,-123.1376717,-123.1376717,Thu Aug 11 18:34:00 UTC 2016,Edwards,W,0.25,184,GW,T,incorrectfast_approach ,incorrectfast approach ,contact_no,photo_n,Drove over whales to stop private,uuid:64ae913f-54f3-43ca-a6aa-b80b7a0556ad
Thu Aug 11 18:34:33 UTC 2016,Thu Aug 11 18:36:11 UTC 2016,Thu Aug 11 00:00:00 UTC 2016,48.49842333,48.49842333,-123.1376717,-123.1376717,Thu Aug 11 18:34:00 UTC 2016,Edwards,W,0.25,184,GW,T,fast_departurewithin400yds,fast departurewithin400yds,contact_no,photo_n,Drove over whales to stop private,uuid:64ae913f-54f3-43ca-a6aa-b80b7a0556ad
Fri Aug 12 18:05:40 UTC 2016,Fri Aug 12 18:06:45 UTC 2016,Fri Aug 12 00:00:00 UTC 2016,48.479505,48.479505,-123.0919917,-123.0919917,Fri Aug 12 18:05:00 UTC 2016,Pile pt,SE,0.25,184,MM,WO,400yd_inthepath,400yd inthepath,contact_no,photo_n,,uuid:5d0d9543-ff35-404c-81df-606b13da8c90
Fri Aug 12 18:05:40 UTC 2016,Fri Aug 12 18:06:45 UTC 2016,Fri Aug 12 00:00:00 UTC 2016,48.479505,48.479505,-123.0919917,-123.0919917,Fri Aug 12 18:05:00 UTC 2016,Pile pt,SE,0.25,184,MM,WO,shutdown_within100yds,shutdown within100yds,contact_no,photo_n,,uuid:5d0d9543-ff35-404c-81df-606b13da8c90
Fri Aug 12 18:05:40 UTC 2016,Fri Aug 12 18:06:45 UTC 2016,Fri Aug 12 00:00:00 UTC 2016,48.479505,48.479505,-123.0919917,-123.0919917,Fri Aug 12 18:05:00 UTC 2016,Pile pt,SE,0.25,184,MM,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:5d0d9543-ff35-404c-81df-606b13da8c90
Fri Aug 12 18:32:28 UTC 2016,Fri Aug 12 18:33:53 UTC 2016,Fri Aug 12 00:00:00 UTC 2016,48.50917167,48.50917167,-123.153135,-123.153135,Fri Aug 12 18:32:00 UTC 2016,Lime kiln,SW,0.5,181,MM,WO,200_yards_under_power ,200 yards under power ,contact_no,photo_n,,uuid:e10bcf0c-83eb-4d47-92de-e027833fe44d
Fri Aug 12 18:32:28 UTC 2016,Fri Aug 12 18:33:53 UTC 2016,Fri Aug 12 00:00:00 UTC 2016,48.50917167,48.50917167,-123.153135,-123.153135,Fri Aug 12 18:32:00 UTC 2016,Lime kiln,SW,0.5,181,MM,WO,100_yards_under_power ,100 yards under power ,contact_no,photo_n,,uuid:e10bcf0c-83eb-4d47-92de-e027833fe44d
Fri Aug 12 18:32:28 UTC 2016,Fri Aug 12 18:33:53 UTC 2016,Fri Aug 12 00:00:00 UTC 2016,48.50917167,48.50917167,-123.153135,-123.153135,Fri Aug 12 18:32:00 UTC 2016,Lime kiln,SW,0.5,181,MM,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,,uuid:e10bcf0c-83eb-4d47-92de-e027833fe44d
Fri Aug 12 18:32:28 UTC 2016,Fri Aug 12 18:33:53 UTC 2016,Fri Aug 12 00:00:00 UTC 2016,48.50917167,48.50917167,-123.153135,-123.153135,Fri Aug 12 18:32:00 UTC 2016,Lime kiln,SW,0.5,181,MM,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:e10bcf0c-83eb-4d47-92de-e027833fe44d
Fri Jul 22 21:14:13 UTC 2016,Fri Jul 22 21:15:21 UTC 2016,Fri Jul 22 00:00:00 UTC 2016,48.60821667,48.60821667,-123.20201,-123.20201,Fri Jul 22 21:14:00 UTC 2016,Henry is,NW,0.25,169,MM,WO,200_yards_under_power,200 yards under power,contact_no,photo_n,,uuid:62dbd202-1fbc-47e9-9cee-4a1ef63f2318
Sat Jul 16 19:10:30 UTC 2016,Sat Jul 16 19:12:31 UTC 2016,Sat Jul 16 00:00:00 UTC 2016,48.47531667,48.47531667,-123.0950667,-123.0950667,Sat Jul 16 19:10:00 UTC 2016,Pile pt,SE,0.5,184,MM,WO,200_yards_under_power shutdown_within100yds shutdown_within200yds,200 yards under power,contact_no,photo_n,,uuid:eae73e14-a9e4-4f46-afd2-a240363059a6
,,,,,,,,,,,,,,,shutdown within100yds,,,,
,,,,,,,,,,,,,,,shutdown within200yds,,,,
Sat Sep 10 22:20:31 UTC 2016,Sat Sep 10 22:22:43 UTC 2016,Sat Sep 10 00:00:00 UTC 2016,48.68345333,48.68345333,-123.2386867,-123.2386867,Sat Sep 10 22:21:00 UTC 2016,Turn Pt,SW,0.25,170,MM,WO,200_yards_under_power,200 yards under power,contact_no,photo_y,,uuid:a7c12da0-0919-4794-bea4-6146c7d0229c
Sat Sep 10 22:20:31 UTC 2016,Sat Sep 10 22:22:43 UTC 2016,Sat Sep 10 00:00:00 UTC 2016,48.68345333,48.68345333,-123.2386867,-123.2386867,Sat Sep 10 22:21:00 UTC 2016,Turn Pt,SW,0.25,170,MM,WO,shutdown_within100yds,shutdown within100yds,contact_no,photo_y,,uuid:a7c12da0-0919-4794-bea4-6146c7d0229c
Thu Aug 18 20:02:57 UTC 2016,Thu Aug 18 20:04:29 UTC 2016,Thu Aug 18 00:00:00 UTC 2016,48.532335,48.532335,-123.168665,-123.168665,Thu Aug 18 20:03:00 UTC 2016,County park,W,0.25,176,MM,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,,uuid:0ddffd47-7c26-4f62-a9c9-c5c82b61b258
Thu Aug 18 20:02:57 UTC 2016,Thu Aug 18 20:04:29 UTC 2016,Thu Aug 18 00:00:00 UTC 2016,48.532335,48.532335,-123.168665,-123.168665,Thu Aug 18 20:03:00 UTC 2016,County park,W,0.25,176,MM,WO,shutdown_within100yds,shutdown within100yds,contact_no,photo_n,,uuid:0ddffd47-7c26-4f62-a9c9-c5c82b61b258
Thu Aug 18 20:02:57 UTC 2016,Thu Aug 18 20:04:29 UTC 2016,Thu Aug 18 00:00:00 UTC 2016,48.532335,48.532335,-123.168665,-123.168665,Thu Aug 18 20:03:00 UTC 2016,County park,W,0.25,176,MM,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:0ddffd47-7c26-4f62-a9c9-c5c82b61b258
Thu Sep 08 17:25:40 UTC 2016,Thu Sep 08 17:26:23 UTC 2016,Thu Sep 08 00:00:00 UTC 2016,48.50666333,48.50666333,-123.1535,-123.1535,Thu Sep 08 17:25:00 UTC 2016,Landbank,W,0.25,181,MM,T,incorrectfast_approach,incorrectfast approach,contact_no,photo_n,,uuid:a3c84e0c-04f8-4780-9bc2-cb5e2c6b6419
Wed Aug 31 21:56:52 UTC 2016,Wed Aug 31 22:00:59 UTC 2016,Wed Aug 31 00:00:00 UTC 2016,48.44930167,48.44930167,-123.0388483,-123.0388483,Wed Aug 31 21:57:00 UTC 2016,Eagle pt,S,0.5,185,MM,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,Whales popped up by the soundwatch boat,uuid:69fc9dc5-a0bd-4ba0-a99d-dad2700cd177
Wed Aug 31 21:56:52 UTC 2016,Wed Aug 31 22:00:59 UTC 2016,Wed Aug 31 00:00:00 UTC 2016,48.44930167,48.44930167,-123.0388483,-123.0388483,Wed Aug 31 21:57:00 UTC 2016,Eagle pt,S,0.5,185,MM,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,Whales popped up by the soundwatch boat,uuid:69fc9dc5-a0bd-4ba0-a99d-dad2700cd177
Wed Jul 27 19:36:46 UTC 2016,Wed Jul 27 19:38:56 UTC 2016,Wed Jul 27 00:00:00 UTC 2016,48.48019833,48.48019833,-123.096935,-123.096935,Wed Jul 27 19:36:00 UTC 2016,Pile pt,S,0.25,184,MM,T,200_yards_under_power,200 yards under power,contact_no,photo_n,,uuid:a04e9efa-7250-42a2-9f1a-f7404e25c327
Wed Jul 27 20:44:41 UTC 2016,Wed Jul 27 20:45:40 UTC 2016,Wed Jul 27 00:00:00 UTC 2016,48.40058667,48.40058667,-123.029025,-123.029025,Wed Jul 27 20:44:00 UTC 2016,Hein bank,NE,2,229,MM,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,,uuid:5b33f2f8-3ba5-4527-b7a6-1ddc30486487
Wed Jul 27 20:44:41 UTC 2016,Wed Jul 27 20:45:40 UTC 2016,Wed Jul 27 00:00:00 UTC 2016,48.40058667,48.40058667,-123.029025,-123.029025,Wed Jul 27 20:44:00 UTC 2016,Hein bank,NE,2,229,MM,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:5b33f2f8-3ba5-4527-b7a6-1ddc30486487
Wed Jul 27 21:10:23 UTC 2016,Wed Jul 27 21:11:12 UTC 2016,Wed Jul 27 00:00:00 UTC 2016,48.46419833,48.46419833,-123.0530683,-123.0530683,Wed Jul 27 21:10:00 UTC 2016,Marvista,SE,0.25,185,MM,WO,200_yards_under_power ,200 yards under power ,contact_no,photo_n,,uuid:184be2ca-abd2-49b1-8af6-5361c2d94f25
Wed Jul 27 21:10:23 UTC 2016,Wed Jul 27 21:11:12 UTC 2016,Wed Jul 27 00:00:00 UTC 2016,48.46419833,48.46419833,-123.0530683,-123.0530683,Wed Jul 27 21:10:00 UTC 2016,Marvista,SE,0.25,185,MM,WO,400yd_inthepath,400yd inthepath,contact_no,photo_n,,uuid:184be2ca-abd2-49b1-8af6-5361c2d94f25
Wed Jul 27 21:10:23 UTC 2016,Wed Jul 27 21:11:12 UTC 2016,Wed Jul 27 00:00:00 UTC 2016,48.46419833,48.46419833,-123.0530683,-123.0530683,Wed Jul 27 21:10:00 UTC 2016,Marvista,SE,0.25,185,MM,WO,shutdown_within100yds,shutdown within100yds,contact_no,photo_n,,uuid:184be2ca-abd2-49b1-8af6-5361c2d94f25
Wed Jul 27 21:10:23 UTC 2016,Wed Jul 27 21:11:12 UTC 2016,Wed Jul 27 00:00:00 UTC 2016,48.46419833,48.46419833,-123.0530683,-123.0530683,Wed Jul 27 21:10:00 UTC 2016,Marvista,SE,0.25,185,MM,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:184be2ca-abd2-49b1-8af6-5361c2d94f25
Wed Sep 14 19:23:10 UTC 2016,Wed Sep 14 19:24:35 UTC 2016,Wed Sep 14 00:00:00 UTC 2016,48.499045,48.499045,-123.1515917,-123.1515917,Wed Sep 14 19:23:00 UTC 2016,Edwards pt,W,0.5,181,MM,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,,uuid:0163bb2e-6fab-46fa-8be9-acb51c3be3a3
Wed Sep 14 19:23:10 UTC 2016,Wed Sep 14 19:24:35 UTC 2016,Wed Sep 14 00:00:00 UTC 2016,48.499045,48.499045,-123.1515917,-123.1515917,Wed Sep 14 19:23:00 UTC 2016,Edwards pt,W,0.5,181,MM,WO,shutdown_within100yds,shutdown within100yds,contact_no,photo_n,,uuid:0163bb2e-6fab-46fa-8be9-acb51c3be3a3
Wed Sep 14 19:23:10 UTC 2016,Wed Sep 14 19:24:35 UTC 2016,Wed Sep 14 00:00:00 UTC 2016,48.499045,48.499045,-123.1515917,-123.1515917,Wed Sep 14 19:23:00 UTC 2016,Edwards pt,W,0.5,181,MM,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:0163bb2e-6fab-46fa-8be9-acb51c3be3a3
Wed Sep 21 20:45:31 UTC 2016,Wed Sep 21 01:15:32 UTC 2016,Wed Sep 21 00:00:00 UTC 2016,48.61283333,48.61283333,-123.2149433,-123.2149433,Wed Sep 21 20:45:00 UTC 2016,Henry is,NW,1,169,MM,WO,shutdown_within100yds,shutdown within100yds,contact_no,photo_n,,uuid:d45383fd-e8c7-48cc-90e3-647516d880bc
Wed Sep 21 20:45:31 UTC 2016,Wed Sep 21 01:15:32 UTC 2016,Wed Sep 21 00:00:00 UTC 2016,48.61283333,48.61283333,-123.2149433,-123.2149433,Wed Sep 21 20:45:00 UTC 2016,Henry is,NW,1,169,MM,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:d45383fd-e8c7-48cc-90e3-647516d880bc
Fri Jul 08 22:43:18 UTC 2016,Fri Jul 08 22:43:57 UTC 2016,Fri Jul 08 00:00:00 UTC 2016,48.45251667,48.45251667,-123.02628,-123.02628,Fri Jul 08 22:43:00 UTC 2016,Eagle pt,SE,0.5,185,PK,WO,paddle_whale ,paddle whale ,contact_no,photo_n,,uuid:45a8f8e5-df68-44ec-a181-d0c2dfd7bff1
Fri Jul 08 22:43:18 UTC 2016,Fri Jul 08 22:43:57 UTC 2016,Fri Jul 08 00:00:00 UTC 2016,48.45251667,48.45251667,-123.02628,-123.02628,Fri Jul 08 22:43:00 UTC 2016,Eagle pt,SE,0.5,185,PK,WO,shutdown_within100yds,shutdown within100yds,contact_no,photo_n,,uuid:45a8f8e5-df68-44ec-a181-d0c2dfd7bff1
Fri Jul 08 22:43:18 UTC 2016,Fri Jul 08 22:43:57 UTC 2016,Fri Jul 08 00:00:00 UTC 2016,48.45251667,48.45251667,-123.02628,-123.02628,Fri Jul 08 22:43:00 UTC 2016,Eagle pt,SE,0.5,185,PK,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:45a8f8e5-df68-44ec-a181-d0c2dfd7bff1
Sat Jul 09 23:35:30 UTC 2016,Sat Jul 09 23:41:46 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.543655,48.543655,-123.16616,-123.16616,Sat Jul 09 23:35:00 UTC 2016,County park,NW,0.25,176,PK,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_y,,uuid:da86347a-05b5-4544-8052-a5b35e58dba5
Sat Jul 09 23:35:30 UTC 2016,Sat Jul 09 23:41:46 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.543655,48.543655,-123.16616,-123.16616,Sat Jul 09 23:35:00 UTC 2016,County park,NW,0.25,176,PK,WO,paddle_whale ,paddle whale ,contact_no,photo_y,,uuid:da86347a-05b5-4544-8052-a5b35e58dba5
Sat Jul 09 23:35:30 UTC 2016,Sat Jul 09 23:41:46 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.543655,48.543655,-123.16616,-123.16616,Sat Jul 09 23:35:00 UTC 2016,County park,NW,0.25,176,PK,WO,travel_behind100_400yds,travel behind100 400yds,contact_no,photo_y,,uuid:da86347a-05b5-4544-8052-a5b35e58dba5
